OBJECTID *	Shape *	GPS_Date	GPS_Time	Feat_Name	GNSS_Heigh	Northing	Easting	Point_ID
996	Point ZM	23/02/2017	10:52:02am	PosnPnt	572.838	5234663.749	1498936.496	996
997	Point ZM	23/02/2017	10:52:03am	PosnPnt	572.628	5234663.031	1498935.219	997
998	Point ZM	23/02/2017	10:52:04am	PosnPnt	572.378	5234662.225	1498934.05	998
999	Point ZM	23/02/2017	10:52:05am	PosnPnt	572.328	5234661.945	1498933.174	999
1000	Point ZM	23/02/2017	10:52:06am	PosnPnt	572.328	5234662.013	1498932.464	1000
1001	Point ZM	23/02/2017	10:52:07am	PosnPnt	571.938	5234661.983	1498931.226	1001
1002	Point ZM	23/02/2017	10:52:08am	PosnPnt	571.768	5234661.894	1498929.679	1002
1003	Point ZM	23/02/2017	10:52:09am	PosnPnt	571.688	5234661.873	1498928.294	1003
1004	Point ZM	23/02/2017	10:52:10am	PosnPnt	571.908	5234661.237	1498927.309	1004
1005	Point ZM	23/02/2017	10:52:11am	PosnPnt	571.478	5234660.299	1498926.223	1005
1006	Point ZM	23/02/2017	10:52:12am	PosnPnt	571.418	5234659.428	1498925.177	1006
1007	Point ZM	23/02/2017	10:52:13am	PosnPnt	571.158	5234658.814	1498924.257	1007
1008	Point ZM	23/02/2017	10:52:14am	PosnPnt	571.138	5234658.453	1498923.863	1008
1009	Point ZM	23/02/2017	10:52:15am	PosnPnt	571.098	5234658.47	1498923.48	1009
1010	Point ZM	23/02/2017	10:52:16am	PosnPnt	571.018	5234658.134	1498922.572	1010
1011	Point ZM	23/02/2017	10:52:17am	PosnPnt	570.778	5234657.462	1498921.441	1011
1012	Point ZM	23/02/2017	10:52:18am	PosnPnt	570.478	5234656.838	1498920.538	1012
1013	Point ZM	23/02/2017	10:52:19am	PosnPnt	570.478	5234655.96	1498919.744	1013
1014	Point ZM	23/02/2017	10:52:20am	PosnPnt	570.168	5234654.899	1498918.644	1014
1015	Point ZM	23/02/2017	10:52:21am	PosnPnt	569.988	5234653.571	1498917.417	1015
1016	Point ZM	23/02/2017	10:52:22am	PosnPnt	569.757	5234652.756	1498916.435	1016
1017	Point ZM	23/02/2017	10:52:23am	PosnPnt	569.727	5234652.043	1498915.524	1017
1018	Point ZM	23/02/2017	10:52:24am	PosnPnt	569.477	5234651.366	1498914.035	1018
1019	Point ZM	23/02/2017	10:52:25am	PosnPnt	569.617	5234650.799	1498912.528	1019
1020	Point ZM	23/02/2017	10:52:26am	PosnPnt	569.737	5234650.267	1498911.118	1020
1021	Point ZM	23/02/2017	10:52:27am	PosnPnt	570.167	5234649.116	1498909.888	1021
1022	Point ZM	23/02/2017	10:52:28am	PosnPnt	569.967	5234648.401	1498908.864	1022
1023	Point ZM	23/02/2017	10:52:29am	PosnPnt	569.787	5234647.919	1498907.779	1023
1024	Point ZM	23/02/2017	10:52:30am	PosnPnt	569.627	5234647.606	1498906.171	1024
1025	Point ZM	23/02/2017	10:52:31am	PosnPnt	569.437	5234646.807	1498904.716	1025
1026	Point ZM	23/02/2017	10:52:32am	PosnPnt	569.497	5234645.697	1498903.991	1026
1027	Point ZM	23/02/2017	10:52:33am	PosnPnt	569.547	5234645.099	1498903.38	1027
1028	Point ZM	23/02/2017	10:52:34am	PosnPnt	569.347	5234644.684	1498902.335	1028
1029	Point ZM	23/02/2017	10:52:35am	PosnPnt	569.417	5234644.338	1498901.501	1029
1030	Point ZM	23/02/2017	10:52:36am	PosnPnt	569.447	5234644.209	1498900.998	1030
1031	Point ZM	23/02/2017	10:52:37am	PosnPnt	569.647	5234644.422	1498900.392	1031
1032	Point ZM	23/02/2017	10:52:38am	PosnPnt	569.817	5234644.773	1498900.118	1032
1033	Point ZM	23/02/2017	10:52:39am	PosnPnt	570.237	5234644.931	1498900.262	1033
1034	Point ZM	23/02/2017	10:52:40am	PosnPnt	570.417	5234644.943	1498900.303	1034
1035	Point ZM	23/02/2017	10:52:41am	PosnPnt	570.667	5234645.032	1498900.366	1035
1036	Point ZM	23/02/2017	10:52:42am	PosnPnt	571.057	5234645.223	1498900.518	1036
1037	Point ZM	23/02/2017	10:52:43am	PosnPnt	571.337	5234645.291	1498900.558	1037
1038	Point ZM	23/02/2017	10:52:44am	PosnPnt	571.607	5234645.258	1498900.583	1038
1039	Point ZM	23/02/2017	10:52:45am	PosnPnt	571.817	5234645.236	1498900.608	1039
1040	Point ZM	23/02/2017	10:52:46am	PosnPnt	572.007	5234645.236	1498900.64	1040
1041	Point ZM	23/02/2017	10:52:47am	PosnPnt	572.147	5234645.27	1498900.648	1041
1042	Point ZM	23/02/2017	10:52:48am	PosnPnt	572.337	5234645.314	1498900.656	1042
1043	Point ZM	23/02/2017	10:52:49am	PosnPnt	572.497	5234645.359	1498900.688	1043
1044	Point ZM	23/02/2017	10:52:50am	PosnPnt	572.667	5234645.404	1498900.703	1044
1045	Point ZM	23/02/2017	10:35:28am	PosnPnt	573.888	5234594.893	1498926.693	1045
1046	Point ZM	23/02/2017	10:36:14am	PosnPnt	575.738	5234596.292	1498926.648	1046
1047	Point ZM	23/02/2017	10:36:15am	PosnPnt	575.668	5234596.269	1498926.599	1047
1048	Point ZM	23/02/2017	10:36:16am	PosnPnt	575.428	5234596.19	1498926.47	1048
1049	Point ZM	23/02/2017	10:36:17am	PosnPnt	575.298	5234596.155	1498926.357	1049
1050	Point ZM	23/02/2017	10:36:18am	PosnPnt	575.188	5234596.099	1498926.341	1050
1051	Point ZM	23/02/2017	10:36:19am	PosnPnt	575.078	5234596.076	1498926.325	1051
1052	Point ZM	23/02/2017	10:36:20am	PosnPnt	574.968	5234596.02	1498926.285	1052
1053	Point ZM	23/02/2017	10:36:21am	PosnPnt	574.838	5234595.862	1498926.068	1053
1054	Point ZM	23/02/2017	10:36:22am	PosnPnt	574.718	5234595.768	1498925.751	1054
1055	Point ZM	23/02/2017	10:36:23am	PosnPnt	574.648	5234595.756	1498925.654	1055
1056	Point ZM	23/02/2017	10:36:24am	PosnPnt	574.588	5234595.678	1498925.679	1056
1057	Point ZM	23/02/2017	10:36:25am	PosnPnt	574.518	5234595.634	1498925.68	1057
1058	Point ZM	23/02/2017	10:36:26am	PosnPnt	574.478	5234595.589	1498925.664	1058
1059	Point ZM	23/02/2017	10:36:27am	PosnPnt	574.418	5234595.535	1498925.746	1059
1060	Point ZM	23/02/2017	10:36:28am	PosnPnt	574.288	5234595.448	1498925.886	1060
1061	Point ZM	23/02/2017	10:36:29am	PosnPnt	574.218	5234595.405	1498926.017	1061
1062	Point ZM	23/02/2017	10:36:30am	PosnPnt	574.118	5234595.34	1498926.124	1062
1063	Point ZM	23/02/2017	10:36:31am	PosnPnt	574.058	5234595.286	1498926.206	1063
1064	Point ZM	23/02/2017	10:36:32am	PosnPnt	573.948	5234595.219	1498926.142	1064
1065	Point ZM	23/02/2017	10:36:33am	PosnPnt	573.848	5234595.246	1498925.775	1065
1066	Point ZM	23/02/2017	10:36:34am	PosnPnt	573.778	5234595.364	1498925.447	1066
1067	Point ZM	23/02/2017	10:36:35am	PosnPnt	574.018	5234595.559	1498925.143	1067
1068	Point ZM	23/02/2017	10:36:36am	PosnPnt	574.208	5234595.755	1498924.863	1068
1069	Point ZM	23/02/2017	10:36:37am	PosnPnt	574.438	5234596.01	1498924.802	1069
1070	Point ZM	23/02/2017	10:36:38am	PosnPnt	574.588	5234596.154	1498924.817	1070
1071	Point ZM	23/02/2017	10:36:39am	PosnPnt	574.528	5234596.111	1498924.874	1071
1072	Point ZM	23/02/2017	10:36:40am	PosnPnt	574.318	5234595.668	1498925.003	1072
1073	Point ZM	23/02/2017	10:36:41am	PosnPnt	574.338	5234594.904	1498925.153	1073
1074	Point ZM	23/02/2017	10:36:42am	PosnPnt	574.478	5234594.295	1498925.251	1074
1075	Point ZM	23/02/2017	10:36:43am	PosnPnt	574.648	5234594.06	1498925.173	1075
1076	Point ZM	23/02/2017	10:36:44am	PosnPnt	574.688	5234593.827	1498925.152	1076
1077	Point ZM	23/02/2017	10:36:45am	PosnPnt	574.638	5234593.626	1498925.09	1077
1078	Point ZM	23/02/2017	10:36:46am	PosnPnt	574.638	5234593.614	1498925.066	1078
1079	Point ZM	23/02/2017	10:36:47am	PosnPnt	574.618	5234593.615	1498925.147	1079
1080	Point ZM	23/02/2017	10:36:48am	PosnPnt	574.708	5234593.604	1498925.139	1080
1081	Point ZM	23/02/2017	10:36:49am	PosnPnt	574.718	5234593.639	1498925.22	1081
1082	Point ZM	23/02/2017	10:36:50am	PosnPnt	574.668	5234593.642	1498925.424	1082
1083	Point ZM	23/02/2017	10:36:51am	PosnPnt	574.798	5234593.676	1498925.472	1083
1084	Point ZM	23/02/2017	10:36:52am	PosnPnt	574.978	5234593.775	1498925.43	1084
1085	Point ZM	23/02/2017	10:36:53am	PosnPnt	575.138	5234593.886	1498925.396	1085
1086	Point ZM	23/02/2017	10:36:54am	PosnPnt	575.298	5234593.963	1498925.395	1086
1087	Point ZM	23/02/2017	10:36:55am	PosnPnt	575.268	5234593.964	1498925.427	1087
1088	Point ZM	23/02/2017	10:36:56am	PosnPnt	575.318	5234594.02	1498925.435	1088
1089	Point ZM	23/02/2017	10:36:57am	PosnPnt	575.318	5234594.02	1498925.484	1089
1090	Point ZM	23/02/2017	10:36:58am	PosnPnt	575.368	5234594.032	1498925.549	1090
1091	Point ZM	23/02/2017	10:36:59am	PosnPnt	575.368	5234594.055	1498925.581	1091
1092	Point ZM	23/02/2017	10:37:00am	PosnPnt	575.498	5234594.144	1498925.563	1092
1093	Point ZM	23/02/2017	10:37:01am	PosnPnt	575.658	5234594.243	1498925.546	1093
1094	Point ZM	23/02/2017	10:37:02am	PosnPnt	575.808	5234594.331	1498925.479	1094
1095	Point ZM	23/02/2017	10:37:03am	PosnPnt	575.918	5234594.408	1498925.388	1095
1096	Point ZM	23/02/2017	10:37:04am	PosnPnt	575.988	5234594.452	1498925.379	1096
1097	Point ZM	23/02/2017	10:37:05am	PosnPnt	575.978	5234594.475	1498925.412	1097
1098	Point ZM	23/02/2017	10:37:06am	PosnPnt	576.048	5234594.519	1498925.411	1098
1099	Point ZM	23/02/2017	10:37:07am	PosnPnt	576.128	5234594.574	1498925.361	1099
1100	Point ZM	23/02/2017	10:37:08am	PosnPnt	576.238	5234594.717	1498925.286	1100
1101	Point ZM	23/02/2017	10:37:09am	PosnPnt	576.328	5234594.906	1498925.299	1101
1102	Point ZM	23/02/2017	10:37:10am	PosnPnt	576.398	5234594.974	1498925.347	1102
1103	Point ZM	23/02/2017	10:37:11am	PosnPnt	576.368	5234594.819	1498925.415	1103
1104	Point ZM	23/02/2017	10:37:12am	PosnPnt	576.388	5234594.686	1498925.449	1104
1105	Point ZM	23/02/2017	10:37:13am	PosnPnt	576.288	5234594.608	1498925.434	1105
1106	Point ZM	23/02/2017	10:37:14am	PosnPnt	576.218	5234594.564	1498925.459	1106
1107	Point ZM	23/02/2017	10:37:15am	PosnPnt	576.148	5234594.566	1498925.549	1107
1108	Point ZM	23/02/2017	10:37:16am	PosnPnt	576.088	5234594.59	1498925.679	1108
1109	Point ZM	23/02/2017	10:37:17am	PosnPnt	575.988	5234594.692	1498925.808	1109
1110	Point ZM	23/02/2017	10:37:18am	PosnPnt	575.878	5234594.905	1498925.968	1110
1111	Point ZM	23/02/2017	10:37:19am	PosnPnt	575.858	5234595.194	1498926.02	1111
1112	Point ZM	23/02/2017	10:37:20am	PosnPnt	575.868	5234595.599	1498926.324	1112
1113	Point ZM	23/02/2017	10:37:21am	PosnPnt	575.638	5234595.977	1498927.084	1113
1114	Point ZM	23/02/2017	10:37:22am	PosnPnt	575.578	5234596.387	1498927.763	1114
1115	Point ZM	23/02/2017	10:37:23am	PosnPnt	575.508	5234596.626	1498928.167	1115
1116	Point ZM	23/02/2017	10:37:24am	PosnPnt	575.428	5234596.661	1498928.313	1116
1117	Point ZM	23/02/2017	10:37:25am	PosnPnt	575.388	5234596.64	1498928.346	1117
1118	Point ZM	23/02/2017	10:37:26am	PosnPnt	575.328	5234596.539	1498928.298	1118
1119	Point ZM	23/02/2017	10:37:27am	PosnPnt	575.258	5234596.569	1498928.086	1119
1120	Point ZM	23/02/2017	10:37:28am	PosnPnt	575.208	5234597.009	1498927.778	1120
1121	Point ZM	23/02/2017	10:37:29am	PosnPnt	575.188	5234597.76	1498927.49	1121
1122	Point ZM	23/02/2017	10:37:30am	PosnPnt	575.018	5234598.556	1498927.266	1122
1123	Point ZM	23/02/2017	10:37:31am	PosnPnt	574.878	5234599.397	1498927.05	1123
1124	Point ZM	23/02/2017	10:37:32am	PosnPnt	574.898	5234600.248	1498926.777	1124
1125	Point ZM	23/02/2017	10:37:33am	PosnPnt	574.858	5234601.078	1498926.528	1125
1126	Point ZM	23/02/2017	10:37:34am	PosnPnt	574.818	5234601.963	1498926.271	1126
1127	Point ZM	23/02/2017	10:37:35am	PosnPnt	574.818	5234602.825	1498926.013	1127
1128	Point ZM	23/02/2017	10:37:36am	PosnPnt	574.788	5234603.599	1498925.782	1128
1129	Point ZM	23/02/2017	10:37:37am	PosnPnt	574.768	5234604.307	1498925.56	1129
1130	Point ZM	23/02/2017	10:37:38am	PosnPnt	574.768	5234604.982	1498925.403	1130
1131	Point ZM	23/02/2017	10:37:39am	PosnPnt	574.768	5234605.7	1498925.14	1131
1132	Point ZM	23/02/2017	10:37:40am	PosnPnt	574.758	5234606.451	1498924.811	1132
1133	Point ZM	23/02/2017	10:37:41am	PosnPnt	574.758	5234607.114	1498924.598	1133
1134	Point ZM	23/02/2017	10:37:42am	PosnPnt	574.748	5234607.655	1498924.402	1134
1135	Point ZM	23/02/2017	10:37:43am	PosnPnt	574.748	5234608.142	1498924.273	1135
1136	Point ZM	23/02/2017	10:37:44am	PosnPnt	574.748	5234608.454	1498924.293	1136
1137	Point ZM	23/02/2017	10:37:45am	PosnPnt	574.768	5234608.51	1498924.324	1137
1138	Point ZM	23/02/2017	10:37:46am	PosnPnt	574.768	5234608.499	1498924.349	1138
1139	Point ZM	23/02/2017	10:37:47am	PosnPnt	574.768	5234608.421	1498924.358	1139
1140	Point ZM	23/02/2017	10:37:48am	PosnPnt	574.748	5234608.365	1498924.326	1140
1141	Point ZM	23/02/2017	10:37:49am	PosnPnt	574.728	5234608.354	1498924.302	1141
1142	Point ZM	23/02/2017	10:37:50am	PosnPnt	574.708	5234608.343	1498924.302	1142
1143	Point ZM	23/02/2017	10:37:51am	PosnPnt	574.718	5234608.32	1498924.286	1143
1144	Point ZM	23/02/2017	10:37:52am	PosnPnt	574.668	5234608.287	1498924.311	1144
1145	Point ZM	23/02/2017	10:37:53am	PosnPnt	574.648	5234608.266	1498924.36	1145
1146	Point ZM	23/02/2017	10:37:54am	PosnPnt	574.628	5234608.244	1498924.393	1146
1147	Point ZM	23/02/2017	10:37:55am	PosnPnt	574.628	5234608.244	1498924.402	1147
1148	Point ZM	23/02/2017	10:37:56am	PosnPnt	574.578	5234608.222	1498924.418	1148
1149	Point ZM	23/02/2017	10:37:57am	PosnPnt	574.548	5234608.211	1498924.443	1149
1150	Point ZM	23/02/2017	10:37:58am	PosnPnt	574.528	5234608.212	1498924.459	1150
1151	Point ZM	23/02/2017	10:37:59am	PosnPnt	574.508	5234608.19	1498924.468	1151
1152	Point ZM	23/02/2017	10:38:00am	PosnPnt	574.488	5234608.178	1498924.46	1152
1153	Point ZM	23/02/2017	10:38:01am	PosnPnt	574.478	5234608.156	1498924.452	1153
1154	Point ZM	23/02/2017	10:38:02am	PosnPnt	574.448	5234608.134	1498924.46	1154
1155	Point ZM	23/02/2017	10:38:03am	PosnPnt	574.428	5234608.144	1498924.403	1155
1156	Point ZM	23/02/2017	10:38:04am	PosnPnt	574.458	5234608.442	1498924.244	1156
1157	Point ZM	23/02/2017	10:38:05am	PosnPnt	574.438	5234608.959	1498923.935	1157
1158	Point ZM	23/02/2017	10:38:06am	PosnPnt	574.468	5234609.71	1498923.598	1158
1159	Point ZM	23/02/2017	10:38:07am	PosnPnt	574.548	5234610.649	1498923.315	1159
1160	Point ZM	23/02/2017	10:38:08am	PosnPnt	574.578	5234611.633	1498922.95	1160
1161	Point ZM	23/02/2017	10:38:09am	PosnPnt	574.778	5234612.681	1498922.486	1161
1162	Point ZM	23/02/2017	10:38:10am	PosnPnt	574.778	5234613.664	1498922.089	1162
1163	Point ZM	23/02/2017	10:38:11am	PosnPnt	574.878	5234614.725	1498921.739	1163
1164	Point ZM	23/02/2017	10:38:12am	PosnPnt	574.898	5234615.697	1498921.358	1164
1165	Point ZM	23/02/2017	10:38:13am	PosnPnt	574.968	5234616.625	1498921.059	1165
1166	Point ZM	23/02/2017	10:38:14am	PosnPnt	575.018	5234617.557	1498920.98	1166
1167	Point ZM	23/02/2017	10:38:15am	PosnPnt	575.008	5234618.511	1498920.868	1167
1168	Point ZM	23/02/2017	10:38:16am	PosnPnt	575.008	5234619.473	1498920.585	1168
1169	Point ZM	23/02/2017	10:38:17am	PosnPnt	575.018	5234620.323	1498920.222	1169
1170	Point ZM	23/02/2017	10:38:18am	PosnPnt	574.898	5234621.185	1498919.965	1170
1171	Point ZM	23/02/2017	10:38:19am	PosnPnt	574.958	5234622.148	1498919.706	1171
1172	Point ZM	23/02/2017	10:38:20am	PosnPnt	574.948	5234623.067	1498919.481	1172
1173	Point ZM	23/02/2017	10:38:21am	PosnPnt	574.908	5234624.029	1498919.222	1173
1174	Point ZM	23/02/2017	10:38:22am	PosnPnt	574.798	5234625.012	1498918.849	1174
1175	Point ZM	23/02/2017	10:38:23am	PosnPnt	574.628	5234625.993	1498918.354	1175
1176	Point ZM	23/02/2017	10:38:24am	PosnPnt	574.518	5234626.973	1498917.777	1176
1177	Point ZM	23/02/2017	10:38:25am	PosnPnt	574.478	5234627.901	1498917.421	1177
1178	Point ZM	23/02/2017	10:38:26am	PosnPnt	574.688	5234628.777	1498917.311	1178
1179	Point ZM	23/02/2017	10:38:27am	PosnPnt	574.848	5234629.199	1498917.28	1179
1180	Point ZM	23/02/2017	10:38:28am	PosnPnt	574.758	5234629.353	1498917.18	1180
1181	Point ZM	23/02/2017	10:38:29am	PosnPnt	574.768	5234629.929	1498917.122	1181
1182	Point ZM	23/02/2017	10:38:30am	PosnPnt	574.808	5234630.796	1498917.142	1182
1183	Point ZM	23/02/2017	10:38:31am	PosnPnt	574.808	5234631.707	1498917.137	1183
1184	Point ZM	23/02/2017	10:38:32am	PosnPnt	574.738	5234632.471	1498916.963	1184
1185	Point ZM	23/02/2017	10:38:33am	PosnPnt	574.658	5234633.21	1498916.618	1185
1186	Point ZM	23/02/2017	10:38:34am	PosnPnt	574.538	5234634.093	1498916.254	1186
1187	Point ZM	23/02/2017	10:38:35am	PosnPnt	574.518	5234634.998	1498915.833	1187
1188	Point ZM	23/02/2017	10:38:36am	PosnPnt	574.488	5234635.869	1498915.429	1188
1189	Point ZM	23/02/2017	10:38:37am	PosnPnt	574.538	5234636.775	1498915.082	1189
1190	Point ZM	23/02/2017	10:38:38am	PosnPnt	574.418	5234637.649	1498914.841	1190
1191	Point ZM	23/02/2017	10:38:39am	PosnPnt	574.438	5234638.578	1498914.591	1191
1192	Point ZM	23/02/2017	10:38:40am	PosnPnt	574.498	5234639.408	1498914.359	1192
1193	Point ZM	23/02/2017	10:38:41am	PosnPnt	574.498	5234640.138	1498914.201	1193
1194	Point ZM	23/02/2017	10:38:42am	PosnPnt	574.518	5234640.802	1498914.012	1194
1195	Point ZM	23/02/2017	10:38:43am	PosnPnt	574.568	5234641.397	1498913.645	1195
1196	Point ZM	23/02/2017	10:38:44am	PosnPnt	574.538	5234641.899	1498913.075	1196
1197	Point ZM	23/02/2017	10:38:45am	PosnPnt	574.498	5234642.6	1498912.437	1197
1198	Point ZM	23/02/2017	10:38:46am	PosnPnt	574.478	5234643.493	1498911.935	1198
1199	Point ZM	23/02/2017	10:38:47am	PosnPnt	574.478	5234644.43	1498911.473	1199
1200	Point ZM	23/02/2017	10:38:48am	PosnPnt	574.437	5234645.378	1498911.003	1200
1201	Point ZM	23/02/2017	10:38:49am	PosnPnt	574.547	5234646.282	1498910.509	1201
1202	Point ZM	23/02/2017	10:38:50am	PosnPnt	574.667	5234646.954	1498910.173	1202
1203	Point ZM	23/02/2017	10:38:51am	PosnPnt	574.797	5234647.54	1498909.952	1203
1204	Point ZM	23/02/2017	10:38:52am	PosnPnt	574.857	5234648.269	1498909.689	1204
1205	Point ZM	23/02/2017	10:38:53am	PosnPnt	574.977	5234649.328	1498909.185	1205
1206	Point ZM	23/02/2017	10:38:54am	PosnPnt	574.957	5234650.475	1498908.613	1206
1207	Point ZM	23/02/2017	10:38:55am	PosnPnt	574.967	5234651.543	1498908.003	1207
1208	Point ZM	23/02/2017	10:38:56am	PosnPnt	574.967	5234652.447	1498907.525	1208
1209	Point ZM	23/02/2017	10:38:57am	PosnPnt	574.997	5234652.898	1498907.241	1209
1210	Point ZM	23/02/2017	10:38:58am	PosnPnt	575.137	5234652.922	1498907.355	1210
1211	Point ZM	23/02/2017	10:38:59am	PosnPnt	575.277	5234653.108	1498907.906	1211
1212	Point ZM	23/02/2017	10:39:00am	PosnPnt	575.407	5234653.349	1498908.424	1212
1213	Point ZM	23/02/2017	10:39:01am	PosnPnt	575.487	5234653.384	1498908.546	1213
1214	Point ZM	23/02/2017	10:39:02am	PosnPnt	575.567	5234653.35	1498908.522	1214
1215	Point ZM	23/02/2017	10:39:03am	PosnPnt	575.647	5234653.563	1498908.641	1215
1216	Point ZM	23/02/2017	10:39:04am	PosnPnt	575.717	5234653.846	1498909.004	1216
1217	Point ZM	23/02/2017	10:39:05am	PosnPnt	575.777	5234654.21	1498909.601	1217
1218	Point ZM	23/02/2017	10:39:06am	PosnPnt	575.837	5234654.711	1498910.376	1218
1219	Point ZM	23/02/2017	10:39:07am	PosnPnt	575.967	5234655.057	1498911.3	1219
1220	Point ZM	23/02/2017	10:39:08am	PosnPnt	576.087	5234655.382	1498912.191	1220
1221	Point ZM	23/02/2017	10:39:09am	PosnPnt	576.207	5234655.804	1498912.967	1221
1222	Point ZM	23/02/2017	10:39:10am	PosnPnt	576.347	5234656.059	1498913.656	1222
1223	Point ZM	23/02/2017	10:39:11am	PosnPnt	576.447	5234656.076	1498914.112	1223
1224	Point ZM	23/02/2017	10:39:12am	PosnPnt	576.447	5234655.977	1498914.179	1224
1225	Point ZM	23/02/2017	10:39:13am	PosnPnt	576.417	5234655.9	1498914.196	1225
1226	Point ZM	23/02/2017	10:39:14am	PosnPnt	576.427	5234655.856	1498914.246	1226
1227	Point ZM	23/02/2017	10:39:15am	PosnPnt	576.397	5234655.778	1498914.19	1227
1228	Point ZM	23/02/2017	10:39:16am	PosnPnt	576.387	5234655.71	1498914.109	1228
1229	Point ZM	23/02/2017	10:39:17am	PosnPnt	576.357	5234655.665	1498914.061	1229
1230	Point ZM	23/02/2017	10:39:18am	PosnPnt	576.367	5234655.654	1498914.094	1230
1231	Point ZM	23/02/2017	10:39:19am	PosnPnt	576.337	5234655.576	1498914.103	1231
1232	Point ZM	23/02/2017	10:39:20am	PosnPnt	576.337	5234655.475	1498913.999	1232
1233	Point ZM	23/02/2017	10:39:21am	PosnPnt	576.357	5234655.396	1498913.927	1233
1234	Point ZM	23/02/2017	10:39:22am	PosnPnt	576.427	5234655.352	1498913.96	1234
1235	Point ZM	23/02/2017	10:39:23am	PosnPnt	576.457	5234655.297	1498913.977	1235
1236	Point ZM	23/02/2017	10:39:24am	PosnPnt	576.497	5234655.242	1498913.994	1236
1237	Point ZM	23/02/2017	10:39:25am	PosnPnt	576.527	5234655.186	1498913.995	1237
1238	Point ZM	23/02/2017	10:39:26am	PosnPnt	576.557	5234655.13	1498913.988	1238
1239	Point ZM	23/02/2017	10:39:27am	PosnPnt	576.557	5234655.075	1498913.98	1239
1240	Point ZM	23/02/2017	10:39:28am	PosnPnt	576.527	5234654.942	1498914.031	1240
1241	Point ZM	23/02/2017	10:39:29am	PosnPnt	576.477	5234654.379	1498914.227	1241
1242	Point ZM	23/02/2017	10:39:30am	PosnPnt	576.527	5234653.305	1498914.512	1242
1243	Point ZM	23/02/2017	10:39:31am	PosnPnt	576.477	5234652.244	1498914.821	1243
1244	Point ZM	23/02/2017	10:39:32am	PosnPnt	576.517	5234651.184	1498915.285	1244
1245	Point ZM	23/02/2017	10:39:33am	PosnPnt	576.538	5234650.192	1498915.804	1245
1246	Point ZM	23/02/2017	10:39:34am	PosnPnt	576.528	5234649.124	1498916.407	1246
1247	Point ZM	23/02/2017	10:39:35am	PosnPnt	576.558	5234648	1498917.018	1247
1248	Point ZM	23/02/2017	10:39:36am	PosnPnt	576.508	5234646.862	1498917.418	1248
1249	Point ZM	23/02/2017	10:39:37am	PosnPnt	576.538	5234645.755	1498917.72	1249
1250	Point ZM	23/02/2017	10:39:38am	PosnPnt	576.528	5234644.717	1498918.102	1250
1251	Point ZM	23/02/2017	10:39:39am	PosnPnt	576.588	5234643.646	1498918.533	1251
1252	Point ZM	23/02/2017	10:39:40am	PosnPnt	576.578	5234642.507	1498918.884	1252
1253	Point ZM	23/02/2017	10:39:41am	PosnPnt	576.598	5234641.334	1498919.178	1253
1254	Point ZM	23/02/2017	10:39:42am	PosnPnt	576.528	5234640.248	1498919.341	1254
1255	Point ZM	23/02/2017	10:39:43am	PosnPnt	576.468	5234639.119	1498919.635	1255
1256	Point ZM	23/02/2017	10:39:44am	PosnPnt	576.458	5234638.072	1498920.155	1256
1257	Point ZM	23/02/2017	10:39:45am	PosnPnt	576.388	5234637.147	1498920.739	1257
